"category","database_name","schema_name","table_name","object_type","column_name","data_type"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202404","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202404","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202405","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202405","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202405","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202405","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202405","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202405","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202406","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202406","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202406","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202406","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202406","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202406","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202407","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202407","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202407","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202407","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202407","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202407","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202408","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202408","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202408","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202408","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202408","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202408","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202409","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202409","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202409","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202409","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202409","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202409","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202410","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202410","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202410","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202410","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202410","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202410","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202411","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202411","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202411","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202411","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202411","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202411","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202412","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202412","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202412","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202412","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202412","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202412","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202501","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202501","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202501","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202501","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202501","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202501","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202502","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202502","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202502","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202502","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202502","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202502","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202503","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202503","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202503","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202503","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202503","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202503","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202504","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202504","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202504","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202504","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202504","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202504","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202504","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202504","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202504","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202504","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202504","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202504","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202504","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202504","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202504","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202504","TABLE","INNO","int"
