"visit_id","aggregate_visit_id","visit_date","store_id","agent_master_id"
"3000023_1012954_20260720","850297127_20260720_0967","20.07.2026 0:00:00","850297127","3000023"
"3000023_1012954_20260723","850297127_20260723_0967","23.07.2026 0:00:00","850297127","3000023"
"3000023_1014334_20260729","850185884_20260729_1675","29.07.2026 0:00:00","850185884","3000023"
"3000023_1014483_20260708","850179233_20260708_0967","08.07.2026 0:00:00","850179233","3000023"
"3000023_1014483_20260714","850179233_20260714_0967","14.07.2026 0:00:00","850179233","3000023"
"3000023_1014483_20260721","850179233_20260721_0967","21.07.2026 0:00:00","850179233","3000023"
"3000023_1016846_20260729","850200708_20260729_1675","29.07.2026 0:00:00","850200708","3000023"
"3000023_1017102_20260708","850262895_20260708_0967","08.07.2026 0:00:00","850262895","3000023"
"3000023_1017102_20260714","850262895_20260714_0967","14.07.2026 0:00:00","850262895","3000023"
"3000023_1017102_20260721","850262895_20260721_0967","21.07.2026 0:00:00","850262895","3000023"
"3000023_1018926_20260707","850178532_20260707_0967","07.07.2026 0:00:00","850178532","3000023"
"3000023_1018926_20260710","850178532_20260710_0967","10.07.2026 0:00:00","850178532","3000023"
"3000023_1018926_20260714","850178532_20260714_0967","14.07.2026 0:00:00","850178532","3000023"
"3000023_1018926_20260721","850178532_20260721_0967","21.07.2026 0:00:00","850178532","3000023"
"3000023_1018926_20260724","850178532_20260724_0967","24.07.2026 0:00:00","850178532","3000023"
"3000023_1020305_20260707","850299172_20260707_0967","07.07.2026 0:00:00","850299172","3000023"
"3000023_1020305_20260710","850299172_20260710_0967","10.07.2026 0:00:00","850299172","3000023"
"3000023_1020305_20260713","850299172_20260713_0967","13.07.2026 0:00:00","850299172","3000023"
"3000023_1020305_20260715","850299172_20260715_0967","15.07.2026 0:00:00","850299172","3000023"
"3000023_1020305_20260720","850299172_20260720_0967","20.07.2026 0:00:00","850299172","3000023"
"3000023_1020305_20260722","850299172_20260722_0967","22.07.2026 0:00:00","850299172","3000023"
"3000023_1020380_20260710","850295504_20260710_0967","10.07.2026 0:00:00","850295504","3000023"
"3000023_1020380_20260715","850295504_20260715_0967","15.07.2026 0:00:00","850295504","3000023"
"3000023_1020380_20260722","850295504_20260722_0967","22.07.2026 0:00:00","850295504","3000023"
"3000023_1020528_20260708","850288119_20260708_0967","08.07.2026 0:00:00","850288119","3000023"
"3000023_1020528_20260717","850288119_20260717_0967","17.07.2026 0:00:00","850288119","3000023"
"3000023_1020528_20260724","850288119_20260724_0967","24.07.2026 0:00:00","850288119","3000023"
"3000023_1020678_20260727","850299032_20260727_1675","27.07.2026 0:00:00","850299032","3000023"
"3000023_1023969_20260727","850047164_20260727_1675","27.07.2026 0:00:00","850047164","3000023"
"3000023_1127236_20260727","850312213_20260727_1675","27.07.2026 0:00:00","850312213","3000023"
"3000023_1152789_20260708","850296268_20260708_0967","08.07.2026 0:00:00","850296268","3000023"
"3000023_1152789_20260722","850296268_20260722_0967","22.07.2026 0:00:00","850296268","3000023"
"3000023_1472999_20260713","850314360_20260713_0967","13.07.2026 0:00:00","850314360","3000023"
"3000023_1472999_20260716","850314360_20260716_0967","16.07.2026 0:00:00","850314360","3000023"
"3000023_1472999_20260720","850314360_20260720_0967","20.07.2026 0:00:00","850314360","3000023"
"3000023_1472999_20260723","850314360_20260723_0967","23.07.2026 0:00:00","850314360","3000023"
"3000023_1493881_20260708","850319010_20260708_0967","08.07.2026 0:00:00","850319010","3000023"
"3000023_1493881_20260715","850319010_20260715_0967","15.07.2026 0:00:00","850319010","3000023"
"3000023_1493881_20260722","850319010_20260722_0967","22.07.2026 0:00:00","850319010","3000023"
"3000023_1506599_20260707","850320954_20260707_0967","07.07.2026 0:00:00","850320954","3000023"
"3000023_1506599_20260710","850320954_20260710_0967","10.07.2026 0:00:00","850320954","3000023"
"3000023_1506599_20260713","850320954_20260713_0967","13.07.2026 0:00:00","850320954","3000023"
"3000023_1506599_20260715","850320954_20260715_0967","15.07.2026 0:00:00","850320954","3000023"
"3000023_1506599_20260720","850320954_20260720_0967","20.07.2026 0:00:00","850320954","3000023"
"3000023_1506599_20260722","850320954_20260722_0967","22.07.2026 0:00:00","850320954","3000023"
"3000023_1516076_20260731","850323337_20260731_0321","31.07.2026 0:00:00","850323337","3000023"
"3000031_1000056_20260701","850027854_20260701_2014","01.07.2026 0:00:00","850027854","3000031"
"3000031_1000056_20260706","850027854_20260706_2014","06.07.2026 0:00:00","850027854","3000031"
"3000031_1000056_20260709","850027854_20260709_2014","09.07.2026 0:00:00","850027854","3000031"
"3000031_1000056_20260713","850027854_20260713_2014","13.07.2026 0:00:00","850027854","3000031"
"3000031_1000056_20260716","850027854_20260716_2014","16.07.2026 0:00:00","850027854","3000031"
"3000031_1000056_20260720","850027854_20260720_2014","20.07.2026 0:00:00","850027854","3000031"
"3000031_1000056_20260723","850027854_20260723_2014","23.07.2026 0:00:00","850027854","3000031"
"3000031_1000056_20260729","850027854_20260729_2014","29.07.2026 0:00:00","850027854","3000031"
"3000031_1000056_20260730","850027854_20260730_2014","30.07.2026 0:00:00","850027854","3000031"
"3000031_1000074_20260701","850028583_20260701_2014","01.07.2026 0:00:00","850028583","3000031"
"3000031_1000074_20260708","850028583_20260708_2014","08.07.2026 0:00:00","850028583","3000031"
"3000031_1000074_20260715","850028583_20260715_2014","15.07.2026 0:00:00","850028583","3000031"
"3000031_1000074_20260722","850028583_20260722_2014","22.07.2026 0:00:00","850028583","3000031"
"3000031_1000074_20260729","850028583_20260729_2014","29.07.2026 0:00:00","850028583","3000031"
"3000031_1000140_20260701","850032810_20260701_2014","01.07.2026 0:00:00","850032810","3000031"
"3000031_1000140_20260708","850032810_20260708_2014","08.07.2026 0:00:00","850032810","3000031"
"3000031_1000140_20260715","850032810_20260715_2014","15.07.2026 0:00:00","850032810","3000031"
"3000031_1000140_20260722","850032810_20260722_2014","22.07.2026 0:00:00","850032810","3000031"
"3000031_1000140_20260729","850032810_20260729_2014","29.07.2026 0:00:00","850032810","3000031"
"3000031_1000146_20260709","850033107_20260709_2014","09.07.2026 0:00:00","850033107","3000031"
"3000031_1000146_20260716","850033107_20260716_2014","16.07.2026 0:00:00","850033107","3000031"
"3000031_1000146_20260723","850033107_20260723_2014","23.07.2026 0:00:00","850033107","3000031"
"3000031_1000146_20260730","850033107_20260730_2014","30.07.2026 0:00:00","850033107","3000031"
"3000031_1000298_20260701","850072962_20260701_2014","01.07.2026 0:00:00","850072962","3000031"
"3000031_1000298_20260706","850072962_20260706_2014","06.07.2026 0:00:00","850072962","3000031"
"3000031_1000298_20260709","850072962_20260709_2014","09.07.2026 0:00:00","850072962","3000031"
"3000031_1000298_20260713","850072962_20260713_2014","13.07.2026 0:00:00","850072962","3000031"
"3000031_1000298_20260716","850072962_20260716_2014","16.07.2026 0:00:00","850072962","3000031"
"3000031_1000298_20260720","850072962_20260720_2014","20.07.2026 0:00:00","850072962","3000031"
"3000031_1000298_20260723","850072962_20260723_2014","23.07.2026 0:00:00","850072962","3000031"
"3000031_1000298_20260730","850072962_20260730_2014","30.07.2026 0:00:00","850072962","3000031"
"3000031_1001297_20260701","850280303_20260701_2014","01.07.2026 0:00:00","850280303","3000031"
"3000031_1001297_20260708","850280303_20260708_2014","08.07.2026 0:00:00","850280303","3000031"
"3000031_1001297_20260715","850280303_20260715_2014","15.07.2026 0:00:00","850280303","3000031"
"3000031_1001297_20260722","850280303_20260722_2014","22.07.2026 0:00:00","850280303","3000031"
"3000031_1001297_20260729","850280303_20260729_2014","29.07.2026 0:00:00","850280303","3000031"
"3000031_1001298_20260707","850280305_20260707_2014","07.07.2026 0:00:00","850280305","3000031"
"3000031_1001298_20260714","850280305_20260714_2014","14.07.2026 0:00:00","850280305","3000031"
"3000031_1001298_20260721","850280305_20260721_2014","21.07.2026 0:00:00","850280305","3000031"
"3000031_1001428_20260707","850288218_20260707_2014","07.07.2026 0:00:00","850288218","3000031"
"3000031_1001428_20260714","850288218_20260714_2014","14.07.2026 0:00:00","850288218","3000031"
"3000031_1001428_20260721","850288218_20260721_2014","21.07.2026 0:00:00","850288218","3000031"
"3000031_1002224_20260703","850178530_20260703_2014","03.07.2026 0:00:00","850178530","3000031"
"3000031_1002224_20260709","850178530_20260709_2014","09.07.2026 0:00:00","850178530","3000031"
"3000031_1002224_20260716","850178530_20260716_2014","16.07.2026 0:00:00","850178530","3000031"
"3000031_1002224_20260723","850178530_20260723_2014","23.07.2026 0:00:00","850178530","3000031"
"3000031_1002224_20260730","850178530_20260730_2014","30.07.2026 0:00:00","850178530","3000031"
"3000031_1011768_20260701","850285800_20260701_2014","01.07.2026 0:00:00","850285800","3000031"
"3000031_1011768_20260708","850285800_20260708_2014","08.07.2026 0:00:00","850285800","3000031"
"3000031_1011768_20260715","850285800_20260715_2014","15.07.2026 0:00:00","850285800","3000031"
"3000031_1011768_20260722","850285800_20260722_2014","22.07.2026 0:00:00","850285800","3000031"
"3000031_1011768_20260729","850285800_20260729_2014","29.07.2026 0:00:00","850285800","3000031"
"3000031_1013912_20260701","850285766_20260701_2014","01.07.2026 0:00:00","850285766","3000031"
"3000031_1013912_20260708","850285766_20260708_2014","08.07.2026 0:00:00","850285766","3000031"
"3000031_1013912_20260715","850285766_20260715_2014","15.07.2026 0:00:00","850285766","3000031"
"3000031_1013912_20260722","850285766_20260722_2014","22.07.2026 0:00:00","850285766","3000031"
"3000031_1013912_20260729","850285766_20260729_2014","29.07.2026 0:00:00","850285766","3000031"
"3000031_1014481_20260706","850178637_20260706_2014","06.07.2026 0:00:00","850178637","3000031"
"3000031_1014481_20260713","850178637_20260713_2014","13.07.2026 0:00:00","850178637","3000031"
"3000031_1014481_20260720","850178637_20260720_2014","20.07.2026 0:00:00","850178637","3000031"
"3000031_1014481_20260729","850178637_20260729_2014","29.07.2026 0:00:00","850178637","3000031"
"3000031_1015552_20260703","850178528_20260703_2014","03.07.2026 0:00:00","850178528","3000031"
"3000031_1015552_20260706","850178528_20260706_2014","06.07.2026 0:00:00","850178528","3000031"
"3000031_1015552_20260709","850178528_20260709_2014","09.07.2026 0:00:00","850178528","3000031"
"3000031_1015552_20260713","850178528_20260713_2014","13.07.2026 0:00:00","850178528","3000031"
"3000031_1015552_20260716","850178528_20260716_2014","16.07.2026 0:00:00","850178528","3000031"
"3000031_1015552_20260720","850178528_20260720_2014","20.07.2026 0:00:00","850178528","3000031"
"3000031_1015552_20260723","850178528_20260723_2014","23.07.2026 0:00:00","850178528","3000031"
"3000031_1015552_20260731","850178528_20260731_2014","31.07.2026 0:00:00","850178528","3000031"
"3000031_1016634_20260706","850178755_20260706_2014","06.07.2026 0:00:00","850178755","3000031"
"3000031_1016634_20260713","850178755_20260713_2014","13.07.2026 0:00:00","850178755","3000031"
"3000031_1016634_20260720","850178755_20260720_2014","20.07.2026 0:00:00","850178755","3000031"
"3000031_1016634_20260729","850178755_20260729_2014","29.07.2026 0:00:00","850178755","3000031"
"3000031_1028441_20260706","850309680_20260706_2014","06.07.2026 0:00:00","850309680","3000031"
"3000031_1028441_20260709","850309680_20260709_2014","09.07.2026 0:00:00","850309680","3000031"
"3000031_1028441_20260713","850309680_20260713_2014","13.07.2026 0:00:00","850309680","3000031"
"3000031_1028441_20260716","850309680_20260716_2014","16.07.2026 0:00:00","850309680","3000031"
"3000031_1028441_20260720","850309680_20260720_2014","20.07.2026 0:00:00","850309680","3000031"
"3000031_1028441_20260723","850309680_20260723_2014","23.07.2026 0:00:00","850309680","3000031"
"3000031_1028441_20260729","850309680_20260729_2014","29.07.2026 0:00:00","850309680","3000031"
"3000031_1028441_20260730","850309680_20260730_2014","30.07.2026 0:00:00","850309680","3000031"
"3000031_1028453_20260703","850310618_20260703_2014","03.07.2026 0:00:00","850310618","3000031"
"3000031_1028453_20260707","850310618_20260707_2014","07.07.2026 0:00:00","850310618","3000031"
"3000031_1028453_20260710","850310618_20260710_2014","10.07.2026 0:00:00","850310618","3000031"
"3000031_1028453_20260714","850310618_20260714_2014","14.07.2026 0:00:00","850310618","3000031"
"3000031_1028453_20260717","850310618_20260717_2014","17.07.2026 0:00:00","850310618","3000031"
"3000031_1028453_20260721","850310618_20260721_2014","21.07.2026 0:00:00","850310618","3000031"
"3000031_1028453_20260724","850310618_20260724_2014","24.07.2026 0:00:00","850310618","3000031"
"3000031_1028453_20260728","850310618_20260728_2014","28.07.2026 0:00:00","850310618","3000031"
"3000031_1028453_20260731","850310618_20260731_2014","31.07.2026 0:00:00","850310618","3000031"
"3000031_1133200_20260701","850280298_20260701_2014","01.07.2026 0:00:00","850280298","3000031"
"3000031_1133200_20260708","850280298_20260708_2014","08.07.2026 0:00:00","850280298","3000031"
"3000031_1133200_20260715","850280298_20260715_2014","15.07.2026 0:00:00","850280298","3000031"
"3000031_1133200_20260722","850280298_20260722_2014","22.07.2026 0:00:00","850280298","3000031"
"3000031_1133200_20260729","850280298_20260729_2014","29.07.2026 0:00:00","850280298","3000031"
"3000031_1133651_20260706","850301991_20260706_2014","06.07.2026 0:00:00","850301991","3000031"
"3000031_1133651_20260713","850301991_20260713_2014","13.07.2026 0:00:00","850301991","3000031"
"3000031_1133651_20260720","850301991_20260720_2014","20.07.2026 0:00:00","850301991","3000031"
"3000031_1133651_20260729","850301991_20260729_2014","29.07.2026 0:00:00","850301991","3000031"
"3000031_1165084_20260701","850304117_20260701_2014","01.07.2026 0:00:00","850304117","3000031"
"3000031_1165084_20260708","850304117_20260708_2014","08.07.2026 0:00:00","850304117","3000031"
"3000031_1165084_20260715","850304117_20260715_2014","15.07.2026 0:00:00","850304117","3000031"
"3000031_1165084_20260722","850304117_20260722_2014","22.07.2026 0:00:00","850304117","3000031"
"3000031_1165084_20260729","850304117_20260729_2014","29.07.2026 0:00:00","850304117","3000031"
"3000031_1165097_20260703","850304118_20260703_2014","03.07.2026 0:00:00","850304118","3000031"
"3000031_1165097_20260710","850304118_20260710_2014","10.07.2026 0:00:00","850304118","3000031"
"3000031_1165097_20260717","850304118_20260717_2014","17.07.2026 0:00:00","850304118","3000031"
"3000031_1480717_20260707","850316091_20260707_2014","07.07.2026 0:00:00","850316091","3000031"
"3000031_1480717_20260714","850316091_20260714_2014","14.07.2026 0:00:00","850316091","3000031"
"3000031_1480717_20260721","850316091_20260721_2014","21.07.2026 0:00:00","850316091","3000031"
"3000031_1480717_20260728","850316091_20260728_2014","28.07.2026 0:00:00","850316091","3000031"
"3000031_1510637_20260717","850321877_20260717_2014","17.07.2026 0:00:00","850321877","3000031"
"3000031_1510985_20260703","850321972_20260703_2014","03.07.2026 0:00:00","850321972","3000031"
"3000031_1510985_20260710","850321972_20260710_2014","10.07.2026 0:00:00","850321972","3000031"
"3000038_1009909_20260701","850168504_20260701_1153","01.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260702","850168504_20260702_1153","02.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260713","850168504_20260713_1153","13.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260714","850168504_20260714_1153","14.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260715","850168504_20260715_1153","15.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260716","850168504_20260716_1153","16.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260717","850168504_20260717_1153","17.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260720","850168504_20260720_1153","20.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260721","850168504_20260721_1153","21.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260722","850168504_20260722_1153","22.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260723","850168504_20260723_1153","23.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260724","850168504_20260724_1153","24.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260727","850168504_20260727_1153","27.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260728","850168504_20260728_1153","28.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260729","850168504_20260729_1153","29.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260730","850168504_20260730_1153","30.07.2026 0:00:00","850168504","3000038"
"3000038_1009909_20260731","850168504_20260731_1153","31.07.2026 0:00:00","850168504","3000038"
"3000039_1002260_20260716","850097775_20260716_1154","16.07.2026 0:00:00","850097775","3000039"
"3000039_1002260_20260717","850097775_20260717_1154","17.07.2026 0:00:00","850097775","3000039"
"3000039_1002260_20260720","850097775_20260720_1154","20.07.2026 0:00:00","850097775","3000039"
"3000039_1002260_20260722","850097775_20260722_1154","22.07.2026 0:00:00","850097775","3000039"
"3000039_1002260_20260724","850097775_20260724_1154","24.07.2026 0:00:00","850097775","3000039"
"3000039_1002260_20260727","850097775_20260727_1154","27.07.2026 0:00:00","850097775","3000039"
"3000039_1002260_20260729","850097775_20260729_1154","29.07.2026 0:00:00","850097775","3000039"
"3000039_1002260_20260731","850097775_20260731_1154","31.07.2026 0:00:00","850097775","3000039"
"3000059_1005492_20260714","850264824_20260714_1993","14.07.2026 0:00:00","850264824","3000059"
"3000059_1005492_20260721","850264824_20260721_1993","21.07.2026 0:00:00","850264824","3000059"
"3000059_1005928_20260717","850121938_20260717_1993","17.07.2026 0:00:00","850121938","3000059"
"3000059_1005979_20260716","850244596_20260716_1993","16.07.2026 0:00:00","850244596","3000059"
"3000059_1005979_20260723","850244596_20260723_1993","23.07.2026 0:00:00","850244596","3000059"
"3000059_1006755_20260717","850269335_20260717_1993","17.07.2026 0:00:00","850269335","3000059"
"3000059_1006755_20260724","850269335_20260724_1993","24.07.2026 0:00:00","850269335","3000059"
"3000059_1008597_20260716","850282867_20260716_1993","16.07.2026 0:00:00","850282867","3000059"
"3000059_1008597_20260723","850282867_20260723_1993","23.07.2026 0:00:00","850282867","3000059"
"3000059_1009291_20260717","850244520_20260717_1993","17.07.2026 0:00:00","850244520","3000059"
"3000059_1009316_20260717","850244534_20260717_1993","17.07.2026 0:00:00","850244534","3000059"
"3000059_1009316_20260724","850244534_20260724_1993","24.07.2026 0:00:00","850244534","3000059"
"3000059_1010379_20260715","850243222_20260715_1993","15.07.2026 0:00:00","850243222","3000059"
"3000059_1010787_20260716","850203375_20260716_1993","16.07.2026 0:00:00","850203375","3000059"
"3000059_1010787_20260723","850203375_20260723_1993","23.07.2026 0:00:00","850203375","3000059"
"3000059_1012599_20260716","850244535_20260716_1993","16.07.2026 0:00:00","850244535","3000059"
"3000059_1012599_20260723","850244535_20260723_1993","23.07.2026 0:00:00","850244535","3000059"
"3000059_1016471_20260713","850279680_20260713_1993","13.07.2026 0:00:00","850279680","3000059"
"3000059_1016471_20260715","850279680_20260715_1993","15.07.2026 0:00:00","850279680","3000059"
"3000059_1016471_20260720","850279680_20260720_1993","20.07.2026 0:00:00","850279680","3000059"
"3000059_1017824_20260717","850250744_20260717_1993","17.07.2026 0:00:00","850250744","3000059"
"3000059_1017824_20260724","850250744_20260724_1993","24.07.2026 0:00:00","850250744","3000059"
"3000059_1499894_20260713","850320239_20260713_1993","13.07.2026 0:00:00","850320239","3000059"
"3000059_1499894_20260715","850320239_20260715_1993","15.07.2026 0:00:00","850320239","3000059"
"3000059_1499894_20260720","850320239_20260720_1993","20.07.2026 0:00:00","850320239","3000059"
"3000060_1499575_20260701","850320261_20260701_3586","01.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260702","850320261_20260702_3586","02.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260705","850320261_20260705_3586","05.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260706","850320261_20260706_3586","06.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260707","850320261_20260707_3586","07.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260708","850320261_20260708_3586","08.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260709","850320261_20260709_3586","09.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260712","850320261_20260712_3586","12.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260713","850320261_20260713_3586","13.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260714","850320261_20260714_3586","14.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260715","850320261_20260715_3586","15.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260716","850320261_20260716_3586","16.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260719","850320261_20260719_3586","19.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260720","850320261_20260720_3586","20.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260721","850320261_20260721_3586","21.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260722","850320261_20260722_3586","22.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260723","850320261_20260723_3586","23.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260726","850320261_20260726_3586","26.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260727","850320261_20260727_3586","27.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260728","850320261_20260728_3586","28.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260729","850320261_20260729_3586","29.07.2026 0:00:00","850320261","3000060"
"3000060_1499575_20260730","850320261_20260730_3586","30.07.2026 0:00:00","850320261","3000060"
"3000072_1005749_20260720","850188867_20260720_1184","20.07.2026 0:00:00","850188867","3000072"
"3000072_1005749_20260727","850188867_20260727_1184","27.07.2026 0:00:00","850188867","3000072"
"3000072_1006859_20260729","850194342_20260729_1184","29.07.2026 0:00:00","850194342","3000072"
"3000072_1009329_20260702","850239861_20260702_1184","02.07.2026 0:00:00","850239861","3000072"
"3000072_1009329_20260723","850239861_20260723_1184","23.07.2026 0:00:00","850239861","3000072"
"3000072_1009329_20260730","850239861_20260730_1184","30.07.2026 0:00:00","850239861","3000072"
"3000072_1009343_20260702","850244846_20260702_1184","02.07.2026 0:00:00","850244846","3000072"
"3000072_1009343_20260724","850244846_20260724_1184","24.07.2026 0:00:00","850244846","3000072"
"3000072_1012011_20260703","850293631_20260703_1184","03.07.2026 0:00:00","850293631","3000072"
"3000072_1012011_20260723","850293631_20260723_1184","23.07.2026 0:00:00","850293631","3000072"
"3000072_1012011_20260724","850293631_20260724_1184","24.07.2026 0:00:00","850293631","3000072"
"3000072_1012011_20260728","850293631_20260728_1184","28.07.2026 0:00:00","850293631","3000072"
"3000072_1012211_20260703","850182055_20260703_1184","03.07.2026 0:00:00","850182055","3000072"
"3000072_1012211_20260723","850182055_20260723_1184","23.07.2026 0:00:00","850182055","3000072"
"3000072_1012211_20260728","850182055_20260728_1184","28.07.2026 0:00:00","850182055","3000072"
"3000072_1012211_20260731","850182055_20260731_1184","31.07.2026 0:00:00","850182055","3000072"
"3000072_1012714_20260723","850244789_20260723_1184","23.07.2026 0:00:00","850244789","3000072"
"3000072_1012714_20260728","850244789_20260728_1184","28.07.2026 0:00:00","850244789","3000072"
"3000072_1012746_20260701","850253411_20260701_1184","01.07.2026 0:00:00","850253411","3000072"
"3000072_1012746_20260703","850253411_20260703_1184","03.07.2026 0:00:00","850253411","3000072"
"3000072_1012746_20260722","850253411_20260722_1184","22.07.2026 0:00:00","850253411","3000072"
"3000072_1012846_20260723","850248509_20260723_1184","23.07.2026 0:00:00","850248509","3000072"
"3000072_1012846_20260724","850248509_20260724_1184","24.07.2026 0:00:00","850248509","3000072"
"3000072_1012846_20260728","850248509_20260728_1184","28.07.2026 0:00:00","850248509","3000072"
"3000072_1012846_20260731","850248509_20260731_1184","31.07.2026 0:00:00","850248509","3000072"
"3000072_1013669_20260722","850212422_20260722_1184","22.07.2026 0:00:00","850212422","3000072"
"3000072_1013669_20260729","850212422_20260729_1184","29.07.2026 0:00:00","850212422","3000072"
"3000072_1013764_20260702","850259100_20260702_1184","02.07.2026 0:00:00","850259100","3000072"
"3000072_1013764_20260723","850259100_20260723_1184","23.07.2026 0:00:00","850259100","3000072"
"3000072_1013764_20260730","850259100_20260730_1184","30.07.2026 0:00:00","850259100","3000072"
"3000072_1015785_20260701","850250012_20260701_1184","01.07.2026 0:00:00","850250012","3000072"
"3000072_1015785_20260722","850250012_20260722_1184","22.07.2026 0:00:00","850250012","3000072"
"3000072_1015785_20260729","850250012_20260729_1184","29.07.2026 0:00:00","850250012","3000072"
"3000072_1016518_20260703","850188865_20260703_1184","03.07.2026 0:00:00","850188865","3000072"
"3000072_1016518_20260724","850188865_20260724_1184","24.07.2026 0:00:00","850188865","3000072"
"3000072_1016518_20260731","850188865_20260731_1184","31.07.2026 0:00:00","850188865","3000072"
"3000072_1019904_20260722","850256607_20260722_1184","22.07.2026 0:00:00","850256607","3000072"
"3000072_1019904_20260729","850256607_20260729_1184","29.07.2026 0:00:00","850256607","3000072"
"3000072_1022954_20260720","850302964_20260720_1184","20.07.2026 0:00:00","850302964","3000072"
"3000072_1022954_20260727","850302964_20260727_1184","27.07.2026 0:00:00","850302964","3000072"
"3000072_1414950_20260701","850193413_20260701_1184","01.07.2026 0:00:00","850193413","3000072"
"3000072_1414950_20260722","850193413_20260722_1184","22.07.2026 0:00:00","850193413","3000072"
"3000072_1414950_20260729","850193413_20260729_1184","29.07.2026 0:00:00","850193413","3000072"
"3000072_1497300_20260701","850320167_20260701_1184","01.07.2026 0:00:00","850320167","3000072"
"3000072_1497300_20260722","850320167_20260722_1184","22.07.2026 0:00:00","850320167","3000072"
"3000072_1497300_20260729","850320167_20260729_1184","29.07.2026 0:00:00","850320167","3000072"
"3000072_1504670_20260702","850320483_20260702_1184","02.07.2026 0:00:00","850320483","3000072"
"3000072_1504670_20260724","850320483_20260724_1184","24.07.2026 0:00:00","850320483","3000072"
"3000072_1504670_20260730","850320483_20260730_1184","30.07.2026 0:00:00","850320483","3000072"
"3000072_1504916_20260720","850320593_20260720_1184","20.07.2026 0:00:00","850320593","3000072"
"3000072_1504916_20260727","850320593_20260727_1184","27.07.2026 0:00:00","850320593","3000072"
"3000072_1507018_20260703","850321066_20260703_1184","03.07.2026 0:00:00","850321066","3000072"
"3000072_1507018_20260724","850321066_20260724_1184","24.07.2026 0:00:00","850321066","3000072"
"3000072_1507018_20260728","850321066_20260728_1184","28.07.2026 0:00:00","850321066","3000072"
"3000072_1507491_20260701","850321150_20260701_1184","01.07.2026 0:00:00","850321150","3000072"
"3000072_1507491_20260703","850321150_20260703_1184","03.07.2026 0:00:00","850321150","3000072"
"3000072_1507491_20260722","850321150_20260722_1184","22.07.2026 0:00:00","850321150","3000072"
"3000072_1507491_20260724","850321150_20260724_1184","24.07.2026 0:00:00","850321150","3000072"
"3000072_1507491_20260729","850321150_20260729_1184","29.07.2026 0:00:00","850321150","3000072"
"3000072_1507491_20260731","850321150_20260731_1184","31.07.2026 0:00:00","850321150","3000072"
"3000072_1510239_20260701","850321766_20260701_1184","01.07.2026 0:00:00","850321766","3000072"
"3000072_1510239_20260703","850321766_20260703_1184","03.07.2026 0:00:00","850321766","3000072"
"3000072_1510239_20260722","850321766_20260722_1184","22.07.2026 0:00:00","850321766","3000072"
"3000072_1510239_20260724","850321766_20260724_1184","24.07.2026 0:00:00","850321766","3000072"
"3000072_1510239_20260729","850321766_20260729_1184","29.07.2026 0:00:00","850321766","3000072"
"3000072_1510239_20260731","850321766_20260731_1184","31.07.2026 0:00:00","850321766","3000072"
"3000084_1002422_20260701","850144200_20260701_1414","01.07.2026 0:00:00","850144200","3000084"
"3000084_1002422_20260702","850144200_20260702_1414","02.07.2026 0:00:00","850144200","3000084"
"3000084_1002422_20260703","850144200_20260703_1414","03.07.2026 0:00:00","850144200","3000084"
"3000084_1002422_20260720","850144200_20260720_1414","20.07.2026 0:00:00","850144200","3000084"
"3000084_1002422_20260721","850144200_20260721_1414","21.07.2026 0:00:00","850144200","3000084"
